"ENSG00000091831" "ENSG00000082175" "ENSG00000141736" "y"
"TCGA-BH-A0HB-01A-11R-A056-07" 112.597023284 6.34766264675 25.8241109555 0
"TCGA-A8-A091-01A-11R-A00Z-07" 72.0489815822 0.12806514091 41.1810019353 0
"TCGA-A8-A082-01A-11R-A00Z-07" 35.4617626037 11.4841054469 26.1429093514 0
"TCGA-D8-A1XG-01A-11R-A14D-07" 138.457901382 30.1462109939 14.1904395752 0
"TCGA-A7-A13G-01B-04R-A22O-07" 236.402144782 14.7378986886 28.3494239782 0
"TCGA-E2-A1LE-01A-12R-A19W-07" 0.31099082286 0.0982995949953 831.77663938 0
"TCGA-A8-A095-01A-11R-A00Z-07" 65.5205286243 22.4602157732 27.2956212245 0
"TCGA-A7-A26I-01B-06R-A22O-07" 1.80913735777 0.398980049147 25.4068971567 1
"TCGA-E2-A15P-01A-11R-A115-07" 67.272440034 1.10136080025 66.6888506267 0
"TCGA-BH-A18L-01A-32R-A12D-07" 69.7108567177 5.66771652964 62.2719409252 0
"TCGA-A2-A04Q-01A-21R-A034-07" 0.486451225679 0.391417136068 15.8182252167 1
"TCGA-A2-A0D4-01A-11R-A00Z-07" 35.7571485144 0.790185813314 50.2189599237 0
"TCGA-BH-A0HL-01A-11R-A10U-07" 94.9844800338 6.58470080836 45.8311021408 0
"TCGA-A2-A0CP-01A-11R-A034-07" 15.4236948579 28.0633167359 28.9488393992 0
"TCGA-5T-A9QA-01A-11R-A41B-07" 15.3777219375 0.422130673828 67.0929234826 0
"TCGA-D8-A1JF-01A-11R-A13Q-07" 1.25673293039 0.110233706531 32.9305320517 1
"TCGA-BH-A0BW-01A-11R-A115-07" 1.99388067716 0.0375502210066 34.4910249481 1
"TCGA-AC-A23H-01A-11R-A157-07" 1.04887127223 0.0752473030982 456.574395203 0
"TCGA-D8-A1XO-01A-11R-A14M-07" 88.7297441379 3.27731031917 34.0565263974 0
"TCGA-A8-A07F-01A-11R-A00Z-07" 38.6714084996 327.913309203 31.341425383 0
"TCGA-D8-A73X-01A-11R-A32P-07" 68.6065314842 49.8582904127 36.9731942563 0
"TCGA-D8-A1XB-01A-11R-A14D-07" 62.1020632875 60.3823607898 32.1334224397 0
"TCGA-BH-A8FY-01A-11R-A36F-07" 67.0759489206 11.7585892635 30.1558528955 0
"TCGA-D8-A73U-01A-11R-A33J-07" 18.9644630645 10.764521535 18.5532985081 0
"TCGA-EW-A1PF-01A-11R-A144-07" 62.4578669744 2.10011124972 27.4594593547 0
"TCGA-B6-A0IH-01A-11R-A115-07" 28.4578823949 10.0467125836 35.6080637047 0
"TCGA-BH-A0DV-01A-21R-A12P-07" 23.8627999504 2.3677248834 32.5637549061 0
"TCGA-LD-A66U-01A-11R-A31O-07" 11.0549660902 9.4236762335 45.5881815252 0
"TCGA-E2-A2P5-01A-11R-A19W-07" 27.6333076529 11.239557765 20.3693516438 0
"TCGA-AN-A0FF-01A-11R-A034-07" 26.5770297369 4.10535298052 25.8181509315 0
"TCGA-E2-A159-01A-11R-A115-07" 1.02582952935 0.0929300754076 20.6621531806 1
"TCGA-GI-A2C8-01A-11R-A16F-07" 25.7788822805 0.17034134663 2.80073714688 0
"TCGA-A8-A08B-01A-11R-A00Z-07" 16.7598443185 0.799756136226 486.960397255 0
"TCGA-A8-A08R-01A-11R-A034-07" 0.204536752526 0.122043670639 52.8380166249 1
"TCGA-AR-A1AV-01A-21R-A12P-07" 96.6472414235 16.6559290732 48.6090610937 0
"TCGA-AC-A6IX-01A-12R-A32P-07" 23.7506931091 0.51437053836 30.192486817 0
"TCGA-A8-A0AB-01A-11R-A034-07" 121.466439011 12.676137346 74.2863384676 0
"TCGA-E2-A14O-01A-31R-A115-07" 70.0253416758 32.1513864976 30.7471409245 0
"TCGA-A1-A0SF-01A-11R-A144-07" 29.6836979243 22.7869090254 39.3561192828 0
"TCGA-D8-A1XY-01A-11R-A14M-07" 41.5240965997 35.7026037608 43.9631550078 0
"TCGA-A8-A09N-01A-11R-A00Z-07" 72.9735788283 4.2281812981 25.18216254 0
"TCGA-BH-A0C0-01A-21R-A056-07" 48.2810897672 2.51280962412 54.7881431583 0
"TCGA-A2-A0YD-01A-11R-A109-07" 54.1762229238 24.6340492963 31.5733708619 0
"TCGA-BH-A0AZ-01A-21R-A12P-07" 12.0851388465 1.11994397302 25.3637822789 0
"TCGA-B6-A0IM-01A-11R-A034-07" 93.0951955793 0.89973985246 50.6373781913 0
"TCGA-B6-A0X4-01A-11R-A109-07" 56.978620766 16.1162243706 21.6653899209 0
"TCGA-AC-A3W7-01A-11R-A22K-07" 45.857472732 2.89129166542 44.0318114986 0
"TCGA-OL-A5S0-01A-11R-A28M-07" 0.0917443528689 0.0631960030414 31.9194592765 0
"TCGA-AO-A0JJ-01A-11R-A056-07" 68.7826703583 14.0189989719 21.4417222106 0
"TCGA-B6-A400-01A-11R-A239-07" 0.0846431365833 0.174679255173 21.7719177516 1
"TCGA-AN-A0XR-01A-11R-A109-07" 109.818356404 2.20625217146 18.0116250701 0
"TCGA-E9-A22G-01A-11R-A157-07" 0.443479355913 0.019834637194 15.3170283453 0
"TCGA-S3-AA12-01A-11R-A41B-07" 95.9531905645 0.14594120588 78.9844399547 0
"TCGA-AR-A24U-01A-11R-A169-07" 1.22257787769 0.259052735978 410.172402249 0
"TCGA-S3-AA17-01A-11R-A41B-07" 76.2618248466 0.226463163621 36.2792368645 0
"TCGA-BH-A0HW-01A-11R-A034-07" 124.356973158 0.055038429718 87.158438154 0
"TCGA-BH-A1FR-01A-11R-A13Q-07" 183.419615433 20.0530141119 23.2333045686 0
"TCGA-EW-A1J3-01A-11R-A13Q-07" 42.4504921152 8.54657289976 265.830367928 0
"TCGA-BH-A0AU-01A-11R-A12P-07" 37.1412294817 16.1929456687 51.7860542127 0
"TCGA-A2-A1G0-01A-11R-A13Q-07" 16.1205645447 21.3727838779 93.2594754638 0
"TCGA-A2-A04P-01A-31R-A034-07" 2.89580215481 0.0531405404069 11.1601741673 1
"TCGA-B6-A0RO-01A-22R-A084-07" 102.190240999 0.992790694786 47.2489976167 0
"TCGA-A8-A09W-01A-11R-A00Z-07" 45.0092001989 0.135886991661 35.4844425458 0
"TCGA-AR-A24Q-01A-12R-A169-07" 0.995166415311 0.355669903954 20.6727028889 0
"TCGA-BH-A1FE-01A-11R-A13Q-07" 12.140355325 14.6387417182 36.3636980914 0
"TCGA-LL-A5YO-01A-21R-A28M-07" 0.234976570626 0.0726257723189 28.5286633381 1
"TCGA-E2-A1LA-01A-11R-A144-07" 41.8803685569 0.717633741356 51.8510994323 0
"TCGA-E2-A14Z-01A-11R-A115-07" 32.7231050628 15.2661026296 21.6364095267 0
"TCGA-A7-A0CJ-01A-21R-A00Z-07" 86.0758524465 46.7922624882 19.1574349989 0
"TCGA-A7-A0D9-01A-31R-A056-07" 31.4152366549 0.7056267495 25.4898358467 0
"TCGA-AC-A3W6-01A-12R-A22K-07" 28.888054058 0.264230246638 19.2373871061 0
"TCGA-A2-A04Y-01A-21R-A034-07" 21.5283360404 2.19433418253 32.7236087862 0
"TCGA-A2-A25B-01A-11R-A169-07" 13.226399293 1.200764788 15.2600948996 0
"TCGA-AN-A0FD-01A-11R-A034-07" 77.2618390726 1.0166803674 18.6391557405 0
"TCGA-W8-A86G-01A-21R-A36F-07" 47.6081322842 9.86042712546 51.1331888166 0
"TCGA-A7-A0CG-01A-12R-A056-07" 80.1841087158 1.40792098273 29.0143552516 0
"TCGA-BH-A1EU-01A-11R-A137-07" 109.192776644 51.1826762915 14.090845872 0
"TCGA-D8-A1JB-01A-11R-A13Q-07" 36.7181685913 1.15131070741 56.944502905 0
"TCGA-A8-A079-01A-21R-A00Z-07" 114.722982498 9.06084353194 22.1034084117 0
"TCGA-GM-A2DN-01A-11R-A180-07" 29.6474952647 3.33980211213 33.3338302873 0
"TCGA-E2-A15E-01A-11R-A12D-07" 12.0467123933 19.9453976373 107.181946974 0
"TCGA-A7-A4SF-01A-11R-A266-07" 40.6810102036 0.115742920085 194.394935792 0
"TCGA-C8-A278-01A-11R-A169-07" 0.606292780645 0.176400930761 322.484644095 0
"TCGA-GM-A2DF-01A-11R-A180-07" 0.150000124275 0.0350777763506 12.5488719412 1
"TCGA-AC-A23G-01A-11R-A213-07" 16.8494637365 13.0190331062 30.2816468045 0
"TCGA-D8-A1XZ-01A-11R-A14M-07" 15.9472445667 0.229219055212 16.2214498262 0
"TCGA-B6-A3ZX-01A-11R-A239-07" 0.623534900139 0.116433935119 15.0191829279 1
"TCGA-E2-A1B0-01A-11R-A12P-07" 0.141747293996 0.26360316406 563.809479286 0
"TCGA-BH-A0H3-01A-11R-A12P-07" 32.3601272299 8.93494298957 40.9944205935 0
"TCGA-A2-A0SW-01A-11R-A084-07" 36.7264416919 3.60323225652 6.570072195 0
"TCGA-A8-A07R-01A-21R-A034-07" 0.0670529976907 0.0228288963418 28.5281792388 0
"TCGA-D8-A1XL-01A-11R-A14M-07" 6.6530633333 3.96696566057 80.0252135011 0
"TCGA-GM-A2DC-01A-11R-A18M-07" 28.1574116494 1.39817443367 61.2406603338 0
"TCGA-E9-A22D-01A-11R-A157-07" 21.5312824584 2.17796558147 188.285731954 0
"TCGA-A2-A3KD-01A-12R-A213-07" 56.2923400399 9.96671219054 45.0194022608 0
"TCGA-C8-A1HL-01A-11R-A137-07" 13.7133705062 0.167884015747 78.622394278 0
"TCGA-C8-A1HJ-01A-11R-A13Q-07" 0.168044847985 0.0711669312641 2.24340711964 1
"TCGA-A2-A0ST-01A-12R-A084-07" 4.78346131231 0.549637407773 21.3971234695 1
"TCGA-BH-A18P-01A-11R-A12D-07" 7.66339099264 0.122994818039 65.1827508612 0
"TCGA-BH-A0W5-01A-11R-A109-07" 52.136613514 24.8291113025 26.2477138493 0
"TCGA-A7-A4SC-01A-12R-A266-07" 64.5875849017 0.366153175507 105.914845369 0
"TCGA-E2-A1IE-01A-11R-A13Q-07" 69.7646130883 2.68588484482 50.7846477682 0
"TCGA-D8-A1XC-01A-11R-A14D-07" 243.809966734 31.6837549962 14.9559057891 0
"TCGA-AC-A3QP-01A-11R-A22U-07" 4.24411325426 3.95532368991 46.4081662294 0
"TCGA-A8-A076-01A-21R-A00Z-07" 17.1226524298 1.18810575902 281.91028696 0
"TCGA-A2-A0EY-01A-11R-A034-07" 24.9611442885 0.128577241672 493.398724257 0
"TCGA-A8-A09D-01A-11R-A00Z-07" 12.024644443 0.35031543301 22.5655260336 0
"TCGA-B6-A0WV-01A-11R-A109-07" 135.285338054 6.43604335773 21.8765598943 0
"TCGA-AR-A251-01A-12R-A169-07" 1.56609544797 0.0981959772287 14.0193082636 0
"TCGA-BH-A8FZ-01A-11R-A352-07" 5.83308421251 2.37719155239 82.1004781901 0
"TCGA-AN-A0AR-01A-11R-A00Z-07" 0.335112549696 0.0122628486809 10.8568948416 1
"TCGA-A2-A04N-01A-11R-A115-07" 54.9117221628 54.6834191519 30.5121631326 0
"TCGA-AR-A1AL-01A-21R-A12P-07" 24.4774064199 36.1436814613 37.084596101 0
"TCGA-A8-A09T-01A-11R-A00Z-07" 47.6052777382 62.6106377635 34.5976617068 0
"TCGA-A2-A4RX-01A-11R-A266-07" 0.678989728614 0.927294943008 26.6398811332 0
"TCGA-E9-A54X-01A-11R-A266-07" 128.577314194 32.6951492489 23.3371127576 0
"TCGA-AC-A2FG-01A-11R-A17B-07" 95.1422149467 1.62352237767 47.3868964584 0
"TCGA-E9-A22A-01A-11R-A157-07" 10.0610062377 0.377592471178 10.1452357883 0
"TCGA-A2-A0YM-01A-11R-A109-07" 0.186961375739 0.0454028115524 21.112846808 1
"TCGA-AR-A1AJ-01A-21R-A12P-07" 1.46653565841 0.0668053162012 9.74270364483 0
"TCGA-A1-A0SI-01A-11R-A144-07" 15.0946928911 1.01824581275 21.5327317137 0
"TCGA-EW-A1P1-01A-31R-A14D-07" 3.01820731958 2.55889223657 23.641926345 1
"TCGA-E2-A109-01A-11R-A10J-07" 67.1534616682 0.109962456984 58.6125670355 0
"TCGA-AN-A0AS-01A-11R-A00Z-07" 14.425975102 0.159205009035 18.8353606657 0
"TCGA-A2-A04U-01A-11R-A115-07" 0.0239368551393 0.0228366606019 9.63619722359 0
"TCGA-A8-A07I-01A-11R-A00Z-07" 55.8016976143 0.180229532557 581.586442124 0
"TCGA-C8-A274-01A-11R-A16F-07" 103.853040357 0.36744107181 43.4651723054 0
"TCGA-C8-A12P-01A-11R-A115-07" 0.14623573403 0.197604597042 259.712297828 0
"TCGA-HN-A2OB-01A-21R-A27Q-07" 15.5778175403 9.21828323112 70.8514495481 0
"TCGA-AO-A1KR-01A-12R-A144-07" 0.232196574586 0.0793942984565 31.3437455409 1
"TCGA-BH-A0B0-01A-21R-A115-07" 21.0460901384 0.680431806568 17.8824300558 0
"TCGA-AR-A1AW-01A-21R-A12P-07" 34.3808951758 8.99496960686 28.491998054 0
"TCGA-E9-A22E-01A-11R-A157-07" 29.1181393233 0.720774616344 8.06144364174 0
"TCGA-AR-A0TV-01A-21R-A084-07" 181.587119845 15.9467571088 18.4299593552 0
"TCGA-AR-A5QQ-01A-11R-A28M-07" 0.574366428052 0.355240709758 8.35943178442 1
"TCGA-AR-A1AS-01A-11R-A12P-07" 50.7682691237 17.2595302316 34.9757748429 0
"TCGA-D8-A27N-01A-11R-A16F-07" 9.33674228362 0.345085529419 243.791590619 0
"TCGA-C8-A12N-01A-11R-A115-07" 43.1412539702 16.7249220056 19.375761267 0
"TCGA-D8-A3Z6-01A-11R-A239-07" 21.9888964578 18.1944562659 40.309354208 0
"TCGA-GI-A2C9-01A-11R-A21T-07" 0.333421156666 0.0704484529373 17.3189305794 1
"TCGA-BH-A5IZ-01A-11R-A27Q-07" 5.11519233365 0.030216088577 28.0785446084 0
"TCGA-D8-A27R-01A-11R-A16F-07" 22.9580396098 1.73403875431 41.4925636755 0
"TCGA-AC-A2QI-01A-12R-A19W-07" 37.1498622122 0.328626271157 68.4575904389 0
"TCGA-E2-A15F-01A-11R-A115-07" 118.696468335 38.7988496624 34.9024943808 0
"TCGA-E2-A1B4-01A-11R-A12P-07" 97.9947219137 22.8623243054 56.1851649835 0
"TCGA-D8-A1JP-01A-11R-A13Q-07" 112.271932245 0.67395083719 24.6446175198 0
"TCGA-A2-A04V-01A-21R-A034-07" 43.4376122213 0.383805767294 43.9370512821 0
"TCGA-E2-A1LK-01A-21R-A14D-07" 0.427864634894 0.00534092101409 38.3276073195 1
"TCGA-AR-A252-01A-11R-A169-07" 29.0782946641 9.83203920515 7.67414377809 0
"TCGA-A2-A1G4-01A-11R-A13Q-07" 177.512598474 12.8301254556 18.1859411561 0
"TCGA-AN-A03X-01A-21R-A00Z-07" 50.7522552231 12.2810044195 38.0278041098 0
"TCGA-AN-A0AL-01A-11R-A00Z-07" 0.280663134705 0.202309967673 12.7563502212 1
"TCGA-A8-A09R-01A-11R-A00Z-07" 29.0031874501 0.477278118896 66.1076020846 0
"TCGA-C8-A27A-01A-11R-A169-07" 32.4911317228 5.38635189969 20.2013868849 0
"TCGA-BH-A42V-01A-11R-A24H-07" 6.92032822094 11.0521570889 53.6590103014 0
"TCGA-BH-A1F5-01A-12R-A13Q-07" 105.394326493 30.3314187609 16.2232747285 0
"TCGA-D8-A13Y-01A-11R-A115-07" 15.4838871779 4.16797393938 4.82919881273 0
"TCGA-C8-A12Z-01A-11R-A115-07" 0.156282189699 0.0630154645505 1561.19194077 0
"TCGA-GM-A2DH-01A-11R-A180-07" 3.41316172153 0.0713008581576 34.0849265463 1
"TCGA-LL-A8F5-01A-11R-A36F-07" 1.07917114522 0.0375138576438 11.8605051819 0
"TCGA-GM-A2D9-01A-11R-A18M-07" 50.1705110021 0.869461981948 33.7327904819 0
"TCGA-BH-A0C7-01B-11R-A115-07" 105.14785217 0.677362875898 58.6766627328 0
"TCGA-D8-A27L-01A-11R-A16F-07" 35.7553554483 39.1068104899 35.4208350519 0
"TCGA-BH-A0BP-01A-11R-A115-07" 47.1264518415 0.470420466396 15.4027906196 0
"TCGA-BH-A0DH-01A-11R-A084-07" 46.6939065897 8.14062531573 49.1868291907 0
"TCGA-BH-A0B7-01A-12R-A115-07" 0.359658874438 0.210977413456 997.591835519 0
"TCGA-A7-A0CD-01A-11R-A00Z-07" 87.5324207053 38.6855898552 79.186735521 0
"TCGA-A2-A0CV-01A-31R-A115-07" 35.7005679992 10.6655960539 26.5584145029 0
"TCGA-LD-A9QF-01A-32R-A41B-07" 0.561909988709 0.196025336427 812.04206486 0
"TCGA-D8-A1XM-01A-21R-A14M-07" 30.1539279787 31.1048849412 67.1791830292 0
"TCGA-A2-A3XV-01A-21R-A239-07" 0.0158483229508 0.0282238068074 137.937243899 0
"TCGA-A2-A0CS-01A-11R-A115-07" 63.7205739357 10.6679345967 41.901831794 0
"TCGA-AN-A0AM-01A-11R-A034-07" 73.1815452523 0.0922282039521 12.2322966643 0
"TCGA-E2-A14V-01A-11R-A12D-07" 12.352926055 6.41694923236 367.794013018 0
"TCGA-AO-A03P-01A-11R-A00Z-07" 66.6121069364 7.32892250482 35.0442649668 0
"TCGA-AR-A0TW-01A-11R-A084-07" 15.8513854965 2.10656795635 40.2755950612 0
"TCGA-A8-A06P-01A-11R-A00Z-07" 23.4714647167 35.4730438289 32.2674262305 0
"TCGA-AN-A0XW-01A-11R-A109-07" 13.9636563033 5.31556477289 22.0395279218 0
"TCGA-A8-A08J-01A-11R-A00Z-07" 10.650502847 1.95518931502 569.739885853 0
"TCGA-E2-A156-01A-11R-A12D-07" 185.495949451 71.5050950084 59.8341056195 0
"TCGA-OL-A66K-01A-11R-A29R-07" 39.2680318225 66.6250398695 70.5883696411 0
